Date,Open,High,Low,Close,,,,,,
17/01/2022,"7,395.20","7,429.30","7,385.80","7,417.30",,,,,,
14/01/2022,"7,457.30","7,458.50","7,386.80","7,393.90",,,,,,
13/01/2022,"7,449.70","7,487.30","7,448.90","7,474.40",,,,,,
12/01/2022,"7,403.70","7,467.50","7,403.70","7,438.90",,,,,,
11/01/2022,"7,439.30","7,440.70","7,376.80","7,390.10",,,,,,
10/01/2022,"7,460.20","7,460.20","7,409.90","7,447.10",,,,,,
7/01/2022,"7,377.10","7,484.60","7,376.80","7,453.30",,,,,,
6/01/2022,"7,550.50","7,551.40","7,340.40","7,358.30",,,,,,
5/01/2022,"7,591.40","7,620.20","7,563.40","7,565.80",,,,,,
4/01/2022,"7,456.20","7,594.70","7,456.10","7,589.80",,,,,,
29/12/2000,"3,206.20","3,206.20","3,206.20","3,206.20",,,,,,
28/12/2000,"3,236.20","3,236.20","3,236.20","3,236.20",,,,,,
27/12/2000,"3,228.60","3,228.60","3,228.60","3,228.60",,,,,,
22/12/2000,"3,196.00","3,196.00","3,196.00","3,196.00",,,,,,
21/12/2000,"3,185.80","3,185.80","3,185.80","3,185.80",,,,,,
20/12/2000,"3,245.20","3,245.20","3,245.20","3,245.20",,,,,,
19/12/2000,"3,258.10","3,258.10","3,258.10","3,258.10",,,,,,
18/12/2000,"3,236.60","3,236.60","3,236.60","3,236.60",,,,,,
15/12/2000,"3,229.20","3,229.20","3,229.20","3,229.20",,,,,,
14/12/2000,"3,277.00","3,277.00","3,277.00","3,277.00",,,,,,
13/12/2000,"3,297.50","3,297.50","3,297.50","3,297.50",,,,,,
12/12/2000,"3,313.20","3,313.20","3,313.20","3,313.20",,,,,,
11/12/2000,"3,312.40","3,312.40","3,312.40","3,312.40",,,,,,
8/12/2000,"3,287.60","3,287.60","3,287.60","3,287.60",,,,,,
7/12/2000,"3,309.00","3,309.00","3,309.00","3,309.00",,,,,,
6/12/2000,"3,308.10","3,308.10","3,308.10","3,308.10",,,,,,
5/12/2000,"3,306.50","3,306.50","3,306.50","3,306.50",,,,,,
4/12/2000,"3,281.70","3,281.70","3,281.70","3,281.70",,,,,,
1/12/2000,"3,284.10","3,284.10","3,284.10","3,284.10",,,,,,
30/11/2000,"3,274.60","3,274.60","3,274.60","3,274.60",,,,,,
29/11/2000,"3,275.60","3,275.60","3,275.60","3,275.60",,,,,,
28/11/2000,"3,306.20","3,306.20","3,306.20","3,306.20",,,,,,
27/11/2000,"3,303.20","3,303.20","3,303.20","3,303.20",,,,,,
24/11/2000,"3,280.60","3,280.60","3,280.60","3,280.60",,,,,,
23/11/2000,"3,281.20","3,281.20","3,281.20","3,281.20",,,,,,
22/11/2000,"3,284.70","3,284.70","3,284.70","3,284.70",,,,,,
21/11/2000,"3,301.10","3,301.10","3,301.10","3,301.10",,,,,,
20/11/2000,"3,325.10","3,325.10","3,325.10","3,325.10",,,,,,
17/11/2000,"3,329.10","3,329.10","3,329.10","3,329.10",,,,,,
16/11/2000,"3,302.50","3,302.50","3,302.50","3,302.50",,,,,,
15/11/2000,"3,320.40","3,320.40","3,320.40","3,320.40",,,,,,
14/11/2000,"3,291.50","3,291.50","3,291.50","3,291.50",,,,,,
13/11/2000,"3,290.80","3,290.80","3,290.80","3,290.80",,,,,,
10/11/2000,"3,300.90","3,300.90","3,300.90","3,300.90",,,,,,
9/11/2000,"3,333.50","3,333.50","3,333.50","3,333.50",,,,,,
8/11/2000,"3,354.20","3,354.20","3,354.20","3,354.20",,,,,,
7/11/2000,"3,372.90","3,372.90","3,372.90","3,372.90",,,,,,
6/11/2000,"3,334.80","3,334.80","3,334.80","3,334.80",,,,,,
3/11/2000,"3,321.90","3,321.90","3,321.90","3,321.90",,,,,,
2/11/2000,"3,289.30","3,289.30","3,289.30","3,289.30",,,,,,
1/11/2000,"3,276.80","3,276.80","3,276.80","3,276.80",,,,,,
31/10/2000,"3,254.60","3,254.60","3,254.60","3,254.60",,,,,,
30/10/2000,"3,264.40","3,264.40","3,264.40","3,264.40",,,,,,
27/10/2000,"3,244.70","3,244.70","3,244.70","3,244.70",,,,,,
26/10/2000,"3,239.70","3,239.70","3,239.70","3,239.70",,,,,,
25/10/2000,"3,264.30","3,264.30","3,264.30","3,264.30",,,,,,
24/10/2000,"3,260.70","3,260.70","3,260.70","3,260.70",,,,,,
23/10/2000,"3,267.90","3,267.90","3,267.90","3,267.90",,,,,,
20/10/2000,"3,235.80","3,235.80","3,235.80","3,235.80",,,,,,
19/10/2000,"3,192.70","3,192.70","3,192.70","3,192.70",,,,,,
18/10/2000,"3,226.70","3,226.70","3,226.70","3,226.70",,,,,,
17/10/2000,"3,264.20","3,264.20","3,264.20","3,264.20",,,,,,
16/10/2000,"3,266.60","3,266.60","3,266.60","3,266.60",,,,,,
13/10/2000,"3,201.90","3,201.90","3,201.90","3,201.90",,,,,,
12/10/2000,"3,226.50","3,226.50","3,226.50","3,226.50",,,,,,
11/10/2000,"3,260.70","3,260.70","3,260.70","3,260.70",,,,,,
10/10/2000,"3,265.20","3,265.20","3,265.20","3,265.20",,,,,,
9/10/2000,"3,274.30","3,274.30","3,274.30","3,274.30",,,,,,
6/10/2000,"3,293.50","3,293.50","3,293.50","3,293.50",,,,,,
5/10/2000,"3,311.30","3,311.30","3,311.30","3,311.30",,,,,,
4/10/2000,"3,318.60","3,318.60","3,318.60","3,318.60",,,,,,
3/10/2000,"3,327.70","3,327.70","3,327.70","3,327.70",,,,,,
2/10/2000,"3,300.60","3,300.60","3,300.60","3,300.60",,,,,,
29/09/2000,"3,298.80","3,298.80","3,298.80","3,298.80",,,,,,
28/09/2000,"3,290.70","3,290.70","3,290.70","3,290.70",,,,,,
27/09/2000,"3,256.30","3,256.30","3,256.30","3,256.30",,,,,,
26/09/2000,"3,241.10","3,241.10","3,241.10","3,241.10",,,,,,
25/09/2000,"3,215.30","3,215.30","3,215.30","3,215.30",,,,,,
22/09/2000,"3,188.60","3,188.60","3,188.60","3,188.60",,,,,,
21/09/2000,"3,252.80","3,252.80","3,252.80","3,252.80",,,,,,
20/09/2000,"3,254.70","3,254.70","3,254.70","3,254.70",,,,,,
19/09/2000,"3,236.70","3,236.70","3,236.70","3,236.70",,,,,,
18/09/2000,"3,276.40","3,276.40","3,276.40","3,276.40",,,,,,
15/09/2000,"3,329.80","3,329.80","3,329.80","3,329.80",,,,,,
14/09/2000,"3,344.60","3,344.60","3,344.60","3,344.60",,,,,,
13/09/2000,"3,334.10","3,334.10","3,334.10","3,334.10",,,,,,
12/09/2000,"3,324.00","3,324.00","3,324.00","3,324.00",,,,,,
11/09/2000,"3,297.10","3,297.10","3,297.10","3,297.10",,,,,,
8/09/2000,"3,320.30","3,320.30","3,320.30","3,320.30",,,,,,
7/09/2000,"3,306.60","3,306.60","3,306.60","3,306.60",,,,,,
6/09/2000,"3,321.20","3,321.20","3,321.20","3,321.20",,,,,,
5/09/2000,"3,347.30","3,347.30","3,347.30","3,347.30",,,,,,
4/09/2000,"3,347.30","3,347.30","3,347.30","3,347.30",,,,,,
1/09/2000,"3,331.70","3,331.70","3,331.70","3,331.70",,,,,,
31/08/2000,"3,297.80","3,297.80","3,297.80","3,297.80",,,,,,
30/08/2000,"3,357.80","3,357.80","3,357.80","3,357.80",,,,,,
29/08/2000,"3,369.40","3,369.40","3,369.40","3,369.40",,,,,,
28/08/2000,"3,363.90","3,363.90","3,363.90","3,363.90",,,,,,
25/08/2000,"3,367.40","3,367.40","3,367.40","3,367.40",,,,,,
24/08/2000,"3,372.40","3,372.40","3,372.40","3,372.40",,,,,,
23/08/2000,"3,364.40","3,364.40","3,364.40","3,364.40",,,,,,
22/08/2000,"3,353.40","3,353.40","3,353.40","3,353.40",,,,,,
21/08/2000,"3,338.90","3,338.90","3,338.90","3,338.90",,,,,,
18/08/2000,"3,344.20","3,344.20","3,344.20","3,344.20",,,,,,
17/08/2000,"3,336.30","3,336.30","3,336.30","3,336.30",,,,,,
16/08/2000,"3,331.80","3,331.80","3,331.80","3,331.80",,,,,,
15/08/2000,"3,323.10","3,323.10","3,323.10","3,323.10",,,,,,
14/08/2000,"3,314.90","3,314.90","3,314.90","3,314.90",,,,,,
11/08/2000,"3,309.10","3,309.10","3,309.10","3,309.10",,,,,,
10/08/2000,"3,315.30","3,315.30","3,315.30","3,315.30",,,,,,
9/08/2000,"3,309.80","3,309.80","3,309.80","3,309.80",,,,,,
8/08/2000,"3,302.30","3,302.30","3,302.30","3,302.30",,,,,,
7/08/2000,"3,305.00","3,305.00","3,305.00","3,305.00",,,,,,
4/08/2000,"3,277.20","3,277.20","3,277.20","3,277.20",,,,,,
3/08/2000,"3,275.10","3,275.10","3,275.10","3,275.10",,,,,,
2/08/2000,"3,270.30","3,270.30","3,270.30","3,270.30",,,,,,
1/08/2000,"3,254.00","3,254.00","3,254.00","3,254.00",,,,,,
31/07/2000,"3,251.10","3,251.10","3,251.10","3,251.10",,,,,,
28/07/2000,"3,255.00","3,255.00","3,255.00","3,255.00",,,,,,
27/07/2000,"3,258.20","3,258.20","3,258.20","3,258.20",,,,,,
26/07/2000,"3,282.90","3,282.90","3,282.90","3,282.90",,,,,,
25/07/2000,"3,282.10","3,282.10","3,282.10","3,282.10",,,,,,
24/07/2000,"3,305.40","3,305.40","3,305.40","3,305.40",,,,,,
21/07/2000,"3,332.30","3,332.30","3,332.30","3,332.30",,,,,,
20/07/2000,"3,300.90","3,300.90","3,300.90","3,300.90",,,,,,
19/07/2000,"3,299.60","3,299.60","3,299.60","3,299.60",,,,,,
18/07/2000,"3,300.60","3,300.60","3,300.60","3,300.60",,,,,,
17/07/2000,"3,313.40","3,313.40","3,313.40","3,313.40",,,,,,
14/07/2000,"3,303.50","3,303.50","3,303.50","3,303.50",,,,,,
13/07/2000,"3,306.50","3,306.50","3,306.50","3,306.50",,,,,,
12/07/2000,"3,318.40","3,318.40","3,318.40","3,318.40",,,,,,
11/07/2000,"3,323.30","3,323.30","3,323.30","3,323.30",,,,,,
10/07/2000,"3,323.80","3,323.80","3,323.80","3,323.80",,,,,,
7/07/2000,"3,305.30","3,305.30","3,305.30","3,305.30",,,,,,
6/07/2000,"3,306.90","3,306.90","3,306.90","3,306.90",,,,,,
5/07/2000,"3,320.50","3,320.50","3,320.50","3,320.50",,,,,,
4/07/2000,"3,310.10","3,310.10","3,310.10","3,310.10",,,,,,
3/07/2000,"3,308.10","3,308.10","3,308.10","3,308.10",,,,,,
30/06/2000,"3,311.20","3,311.20","3,311.20","3,311.20",,,,,,
29/06/2000,"3,254.50","3,254.50","3,254.50","3,254.50",,,,,,
28/06/2000,"3,213.90","3,213.90","3,213.90","3,213.90",,,,,,
27/06/2000,"3,190.10","3,190.10","3,190.10","3,190.10",,,,,,
26/06/2000,"3,177.80","3,177.80","3,177.80","3,177.80",,,,,,
23/06/2000,"3,177.10","3,177.10","3,177.10","3,177.10",,,,,,
22/06/2000,"3,173.60","3,173.60","3,173.60","3,173.60",,,,,,
21/06/2000,"3,178.40","3,178.40","3,178.40","3,178.40",,,,,,
20/06/2000,"3,155.20","3,155.20","3,155.20","3,155.20",,,,,,
19/06/2000,"3,151.10","3,151.10","3,151.10","3,151.10",,,,,,
16/06/2000,"3,140.80","3,140.80","3,140.80","3,140.80",,,,,,
15/06/2000,"3,133.10","3,133.10","3,133.10","3,133.10",,,,,,
14/06/2000,"3,118.20","3,118.20","3,118.20","3,118.20",,,,,,
13/06/2000,"3,113.80","3,113.80","3,113.80","3,113.80",,,,,,
9/06/2000,"3,146.50","3,146.50","3,146.50","3,146.50",,,,,,
8/06/2000,"3,126.70","3,126.70","3,126.70","3,126.70",,,,,,
7/06/2000,"3,112.60","3,112.60","3,112.60","3,112.60",,,,,,
6/06/2000,"3,153.00","3,153.00","3,153.00","3,153.00",,,,,,
5/06/2000,"3,148.80","3,148.80","3,148.80","3,148.80",,,,,,
2/06/2000,"3,140.90","3,140.90","3,140.90","3,140.90",,,,,,
1/06/2000,"3,088.00","3,088.00","3,088.00","3,088.00",,,,,,
31/05/2000,"3,081.00","3,081.00","3,081.00","3,081.00",,,,,,
30/05/2000,"3,050.60","3,050.60","3,050.60","3,050.60",,,,,,
29/05/2000,"3,035.10","3,035.10","3,035.10","3,035.10",,,,,,
26/05/2000,"3,000.70","3,000.70","3,000.70","3,000.70",,,,,,
25/05/2000,"3,018.10","3,018.10","3,018.10","3,018.10",,,,,,
24/05/2000,"3,009.50","3,009.50","3,009.50","3,009.50",,,,,,
23/05/2000,"3,021.40","3,021.40","3,021.40","3,021.40",,,,,,
22/05/2000,"3,004.00","3,004.00","3,004.00","3,004.00",,,,,,
19/05/2000,"3,039.10","3,039.10","3,039.10","3,039.10",,,,,,
18/05/2000,"3,044.90","3,044.90","3,044.90","3,044.90",,,,,,
17/05/2000,"3,074.80","3,074.80","3,074.80","3,074.80",,,,,,
16/05/2000,"3,089.20","3,089.20","3,089.20","3,089.20",,,,,,
15/05/2000,"3,051.10","3,051.10","3,051.10","3,051.10",,,,,,
12/05/2000,"3,034.80","3,034.80","3,034.80","3,034.80",,,,,,
11/05/2000,"2,996.40","2,996.40","2,996.40","2,996.40",,,,,,
10/05/2000,"3,043.40","3,043.40","3,043.40","3,043.40",,,,,,
9/05/2000,"3,086.10","3,086.10","3,086.10","3,086.10",,,,,,
8/05/2000,"3,106.20","3,106.20","3,106.20","3,106.20",,,,,,
5/05/2000,"3,107.20","3,107.20","3,107.20","3,107.20",,,,,,
4/05/2000,"3,053.80","3,053.80","3,053.80","3,053.80",,,,,,
3/05/2000,"3,107.50","3,107.50","3,107.50","3,107.50",,,,,,
2/05/2000,"3,131.10","3,131.10","3,131.10","3,131.10",,,,,,
1/05/2000,"3,102.00","3,102.00","3,102.00","3,102.00",,,,,,
28/04/2000,"3,115.80","3,115.80","3,115.80","3,115.80",,,,,,
27/04/2000,"3,106.30","3,106.30","3,106.30","3,106.30",,,,,,
26/04/2000,"3,117.30","3,117.30","3,117.30","3,117.30",,,,,,
20/04/2000,"3,069.70","3,069.70","3,069.70","3,069.70",,,,,,
19/04/2000,"3,069.20","3,069.20","3,069.20","3,069.20",,,,,,
18/04/2000,"3,010.30","3,010.30","3,010.30","3,010.30",,,,,,
17/04/2000,"2,943.90","2,943.90","2,943.90","2,943.90",,,,,,
14/04/2000,"3,111.90","3,111.90","3,111.90","3,111.90",,,,,,
13/04/2000,"3,099.70","3,099.70","3,099.70","3,099.70",,,,,,
12/04/2000,"3,148.70","3,148.70","3,148.70","3,148.70",,,,,,
11/04/2000,"3,173.00","3,173.00","3,173.00","3,173.00",,,,,,
10/04/2000,"3,201.40","3,201.40","3,201.40","3,201.40",,,,,,
7/04/2000,"3,182.00","3,182.00","3,182.00","3,182.00",,,,,,
6/04/2000,"3,157.10","3,157.10","3,157.10","3,157.10",,,,,,
5/04/2000,"3,155.40","3,155.40","3,155.40","3,155.40",,,,,,
4/04/2000,"3,176.80","3,176.80","3,176.80","3,176.80",,,,,,
3/04/2000,"3,191.00","3,191.00","3,191.00","3,191.00",,,,,,
31/03/2000,"3,133.30","3,133.30","3,133.30","3,133.30",,,,,,
30/03/2000,"3,194.10","3,189.50","3,189.50","3,194.10",,,,,,
29/03/2000,"3,225.90","3,218.50","3,218.50","3,225.90",,,,,,
28/03/2000,"3,230.20","3,220.80","3,220.80","3,230.20",,,,,,
27/03/2000,"3,227.90","3,222.70","3,222.70","3,227.90",,,,,,
24/03/2000,"3,251.50","3,247.40","3,247.40","3,251.50",,,,,,
23/03/2000,"3,248.80","3,243.50","3,243.50","3,248.80",,,,,,
22/03/2000,"3,276.40","3,274.10","3,274.10","3,276.40",,,,,,
21/03/2000,"3,248.80","3,242.20","3,242.20","3,248.80",,,,,,
20/03/2000,"3,237.70","3,228.10","3,228.10","3,237.70",,,,,,
17/03/2000,"3,200.40","3,203.40","3,203.40","3,200.40",,,,,,
16/03/2000,"3,171.80","3,180.20","3,180.20","3,171.80",,,,,,
15/03/2000,"3,159.70","3,163.50","3,163.50","3,159.70",,,,,,
14/03/2000,"3,178.70","3,187.40","3,187.40","3,178.70",,,,,,
13/03/2000,"3,185.90","3,190.30","3,190.30","3,185.90",,,,,,
10/03/2000,"3,189.30","3,199.50","3,199.50","3,189.30",,,,,,
9/03/2000,"3,188.00","3,196.60","3,196.60","3,188.00",,,,,,
8/03/2000,"3,207.90","3,218.50","3,218.50","3,207.90",,,,,,
7/03/2000,"3,232.50","3,251.00","3,251.00","3,232.50",,,,,,
6/03/2000,"3,214.00","3,232.10","3,232.10","3,214.00",,,,,,
3/03/2000,"3,232.60","3,225.80","3,225.80","3,232.60",,,,,,
2/03/2000,"3,219.80","3,220.00","3,220.00","3,219.80",,,,,,
1/03/2000,"3,187.20","3,192.70","3,192.70","3,187.20",,,,,,
29/02/2000,"3,124.60","3,135.80","3,135.80","3,124.60",,,,,,
28/02/2000,"3,106.70","3,118.00","3,118.00","3,106.70",,,,,,
25/02/2000,"3,111.20","3,123.70","3,123.70","3,111.20",,,,,,
24/02/2000,"3,099.60","3,106.90","3,106.90","3,099.60",,,,,,
23/02/2000,"3,101.10","3,112.50","3,112.50","3,101.10",,,,,,
22/02/2000,"3,097.00","3,101.20","3,101.20","3,097.00",,,,,,
21/02/2000,"3,114.90","3,117.10","3,117.10","3,114.90",,,,,,
18/02/2000,"3,114.90","3,120.10","3,120.10","3,114.90",,,,,,
17/02/2000,"3,140.80","3,144.90","3,144.90","3,140.80",,,,,,
16/02/2000,"3,150.40","3,148.30","3,148.30","3,150.40",,,,,,
15/02/2000,"3,152.30","3,158.10","3,158.10","3,152.30",,,,,,
14/02/2000,"3,122.20","3,135.30","3,135.30","3,122.20",,,,,,
11/02/2000,"3,167.30","3,167.10","3,167.10","3,167.30",,,,,,
10/02/2000,"3,192.30","3,172.50","3,172.50","3,192.30",,,,,,
9/02/2000,"3,149.90","3,134.00","3,134.00","3,149.90",,,,,,
8/02/2000,"3,134.60","3,124.00","3,124.00","3,134.60",,,,,,
7/02/2000,"3,136.90","3,130.40","3,130.40","3,136.90",,,,,,
4/02/2000,"3,118.70","3,115.10","3,115.10","3,118.70",,,,,,
3/02/2000,"3,142.40","3,135.10","3,135.10","3,142.40",,,,,,
2/02/2000,"3,110.30","3,116.30","3,116.30","3,110.30",,,,,,
1/02/2000,"3,072.30","3,084.50","3,084.50","3,072.30",,,,,,
31/01/2000,"3,080.20","3,096.00","3,096.00","3,080.20",,,,,,
28/01/2000,"3,064.60","3,092.10","3,092.10","3,064.60",,,,,,
27/01/2000,"3,051.40","3,083.40","3,083.40","3,051.40",,,,,,
25/01/2000,"3,048.70","3,078.60","3,078.60","3,048.70",,,,,,
24/01/2000,"3,069.70","3,096.60","3,096.60","3,069.70",,,,,,
21/01/2000,"3,073.40","3,103.40","3,103.40","3,073.40",,,,,,
20/01/2000,"3,112.50","3,137.10","3,137.10","3,112.50",,,,,,
19/01/2000,"3,080.50","3,105.40","3,105.40","3,080.50",,,,,,
18/01/2000,"3,128.00","3,151.20","3,151.20","3,128.00",,,,,,
17/01/2000,"3,121.50","3,139.90","3,139.90","3,121.50",,,,,,
14/01/2000,"3,115.40","3,131.60","3,131.60","3,115.40",,,,,,
13/01/2000,"3,078.90","3,095.80","3,095.80","3,078.90",,,,,,
12/01/2000,"3,088.40","3,104.60","3,104.60","3,088.40",,,,,,
11/01/2000,"3,160.80","3,164.60","3,164.60","3,160.80",,,,,,
10/01/2000,"3,084.00","3,103.10","3,103.10","3,084.00",,,,,,
7/01/2000,"3,023.40","3,044.50","3,044.50","3,023.40",,,,,,
6/01/2000,"2,999.30","3,030.10","3,030.10","2,999.30",,,,,,
5/01/2000,"3,018.70","3,050.90","3,050.90","3,018.70",,,,,,
4/01/2000,"3,093.70","3,124.10","3,124.10","3,093.70",,,,,,
30/12/1999,"3,117.70","3,152.50","3,152.50","3,117.70",,,,,,
29/12/1999,"3,104.90","3,141.10","3,141.10","3,104.90",,,,,,
24/12/1999,"3,099.90","3,135.30","3,135.30","3,099.90",,,,,,
23/12/1999,"3,082.00","3,117.50","3,117.50","3,082.00",,,,,,
22/12/1999,"3,102.60","3,141.40","3,141.40","3,102.60",,,,,,
21/12/1999,"3,072.20","3,107.20","3,107.20","3,072.20",,,,,,
20/12/1999,"3,101.70","3,137.60","3,137.60","3,101.70",,,,,,
17/12/1999,"3,102.60","3,138.10","3,138.10","3,102.60",,,,,,
16/12/1999,"3,090.00","3,125.90","3,125.90","3,090.00",,,,,,
15/12/1999,"3,071.00","3,119.00","3,119.00","3,071.00",,,,,,
14/12/1999,"3,058.70","3,108.10","3,108.10","3,058.70",,,,,,
13/12/1999,"3,054.10","3,109.90","3,109.90","3,054.10",,,,,,
10/12/1999,"3,067.70","3,120.30","3,120.30","3,067.70",,,,,,
9/12/1999,"3,083.60","3,136.60","3,136.60","3,083.60",,,,,,
8/12/1999,"3,053.00","3,108.80","3,108.80","3,053.00",,,,,,
7/12/1999,"3,048.30","3,105.90","3,105.90","3,048.30",,,,,,
6/12/1999,"3,077.50","3,133.30","3,133.30","3,077.50",,,,,,
3/12/1999,"3,039.50","3,086.80","3,086.80","3,039.50",,,,,,
2/12/1999,"3,018.10","3,074.00","3,074.00","3,018.10",,,,,,
1/12/1999,"2,976.30","3,037.70","3,037.70","2,976.30",,,,,,
30/11/1999,"2,970.30","3,044.00","3,044.00","2,970.30",,,,,,
29/11/1999,"2,996.80","3,055.50","3,055.50","2,996.80",,,,,,
26/11/1999,"2,995.40","3,060.00","3,060.00","2,995.40",,,,,,
25/11/1999,"2,979.80","3,044.10","3,044.10","2,979.80",,,,,,
24/11/1999,"2,972.60","3,034.80","3,034.80","2,972.60",,,,,,
23/11/1999,"3,000.20","3,061.40","3,061.40","3,000.20",,,,,,
22/11/1999,"3,002.00","3,063.10","3,063.10","3,002.00",,,,,,
19/11/1999,"3,021.40","3,076.70","3,076.70","3,021.40",,,,,,
18/11/1999,"3,000.60","3,055.60","3,055.60","3,000.60",,,,,,
17/11/1999,"2,979.10","3,036.00","3,036.00","2,979.10",,,,,,
16/11/1999,"2,950.40","3,004.50","3,004.50","2,950.40",,,,,,
15/11/1999,"2,956.20","3,010.70","3,010.70","2,956.20",,,,,,
12/11/1999,"2,954.80","3,010.20","3,010.20","2,954.80",,,,,,
11/11/1999,"2,926.70","2,982.80","2,982.80","2,926.70",,,,,,
10/11/1999,"2,883.60","2,940.70","2,940.70","2,883.60",,,,,,
9/11/1999,"2,843.10","2,904.90","2,904.90","2,843.10",,,,,,
8/11/1999,"2,833.20","2,892.10","2,892.10","2,833.20",,,,,,
5/11/1999,"2,864.60","2,919.80","2,919.80","2,864.60",,,,,,
4/11/1999,"2,882.00","2,935.50","2,935.50","2,882.00",,,,,,
3/11/1999,"2,872.80","2,926.20","2,926.20","2,872.80",,,,,,
2/11/1999,"2,849.80","2,906.90","2,906.90","2,849.80",,,,,,
1/11/1999,"2,834.30","2,895.60","2,895.60","2,834.30",,,,,,
29/10/1999,"2,821.40","2,885.10","2,885.10","2,821.40",,,,,,
28/10/1999,"2,790.90","2,855.40","2,855.40","2,790.90",,,,,,
27/10/1999,"2,764.60","2,829.50","2,829.50","2,764.60",,,,,,
26/10/1999,"2,765.00","2,830.70","2,830.70","2,765.00",,,,,,
25/10/1999,"2,789.90","2,855.40","2,855.40","2,789.90",,,,,,
22/10/1999,"2,774.60","2,837.30","2,837.30","2,774.60",,,,,,
21/10/1999,"2,768.00","2,827.90","2,827.90","2,768.00",,,,,,
20/10/1999,"2,763.40","2,823.60","2,823.60","2,763.40",,,,,,
19/10/1999,"2,722.30","2,779.70","2,779.70","2,722.30",,,,,,
18/10/1999,"2,740.70","2,796.80","2,796.80","2,740.70",,,,,,
15/10/1999,"2,801.70","2,862.30","2,862.30","2,801.70",,,,,,
14/10/1999,"2,841.20","2,901.30","2,901.30","2,841.20",,,,,,
13/10/1999,"2,845.10","2,906.70","2,906.70","2,845.10",,,,,,
12/10/1999,"2,871.10","2,934.10","2,934.10","2,871.10",,,,,,
11/10/1999,"2,865.00","2,926.40","2,926.40","2,865.00",,,,,,
8/10/1999,"2,837.20","2,897.10","2,897.10","2,837.20",,,,,,
7/10/1999,"2,851.60","2,912.00","2,912.00","2,851.60",,,,,,
6/10/1999,"2,836.70","2,896.80","2,896.80","2,836.70",,,,,,
5/10/1999,"2,854.60","2,917.20","2,917.20","2,854.60",,,,,,
4/10/1999,"2,831.80","2,895.50","2,895.50","2,831.80",,,,,,
1/10/1999,"2,848.80","2,912.90","2,912.90","2,848.80",,,,,,
30/09/1999,"2,817.00","2,881.10","2,881.10","2,817.00",,,,,,
29/09/1999,"2,834.90","2,897.80","2,897.80","2,834.90",,,,,,
28/09/1999,"2,857.70","2,920.60","2,920.60","2,857.70",,,,,,
27/09/1999,"2,844.00","2,911.10","2,911.10","2,844.00",,,,,,
24/09/1999,"2,821.80","2,893.40","2,893.40","2,821.80",,,,,,
23/09/1999,"2,853.80","2,927.30","2,927.30","2,853.80",,,,,,
22/09/1999,"2,828.20","2,901.70","2,901.70","2,828.20",,,,,,
21/09/1999,"2,826.80","2,898.80","2,898.80","2,826.80",,,,,,
20/09/1999,"2,836.60","2,907.30","2,907.30","2,836.60",,,,,,
17/09/1999,"2,842.00","2,914.70","2,914.70","2,842.00",,,,,,
16/09/1999,"2,832.10","2,904.80","2,904.80","2,832.10",,,,,,
15/09/1999,"2,864.20","2,938.10","2,938.10","2,864.20",,,,,,
14/09/1999,"2,904.90","2,975.90","2,975.90","2,904.90",,,,,,
13/09/1999,"2,909.40","2,976.60","2,976.60","2,909.40",,,,,,
10/09/1999,"2,936.60","3,003.40","3,003.40","2,936.60",,,,,,
9/09/1999,"2,939.90","3,008.10","3,008.10","2,939.90",,,,,,
8/09/1999,"2,928.70","3,000.70","3,000.70","2,928.70",,,,,,
7/09/1999,"2,921.30","2,993.60","2,993.60","2,921.30",,,,,,
6/09/1999,"2,922.20","2,990.10","2,990.10","2,922.20",,,,,,
3/09/1999,"2,887.30","2,962.40","2,962.40","2,887.30",,,,,,
2/09/1999,"2,919.30","2,993.70","2,993.70","2,919.30",,,,,,
1/09/1999,"2,920.50","2,997.40","2,997.40","2,920.50",,,,,,
31/08/1999,"2,875.70","2,951.90","2,951.90","2,875.70",,,,,,
30/08/1999,"2,917.50","2,993.00","2,993.00","2,917.50",,,,,,
27/08/1999,"2,945.00","3,020.20","3,020.20","2,945.00",,,,,,
26/08/1999,"2,970.00","3,046.10","3,046.10","2,970.00",,,,,,
25/08/1999,"2,957.70","3,033.30","3,033.30","2,957.70",,,,,,
24/08/1999,"2,980.80","3,052.40","3,052.40","2,980.80",,,,,,
23/08/1999,"2,992.70","3,064.20","3,064.20","2,992.70",,,,,,
20/08/1999,"2,955.60","3,025.40","3,025.40","2,955.60",,,,,,
19/08/1999,"2,956.00","3,027.10","3,027.10","2,956.00",,,,,,
18/08/1999,"2,958.20","3,026.00","3,026.00","2,958.20",,,,,,
17/08/1999,"2,922.60","2,988.00","2,988.00","2,922.60",,,,,,
16/08/1999,"2,954.50","3,017.90","3,017.90","2,954.50",,,,,,
13/08/1999,"2,901.50","2,958.80","2,958.80","2,901.50",,,,,,
12/08/1999,"2,880.00","2,944.00","2,944.00","2,880.00",,,,,,
11/08/1999,"2,873.60","2,934.90","2,934.90","2,873.60",,,,,,
10/08/1999,"2,898.20","2,958.70","2,958.70","2,898.20",,,,,,
9/08/1999,"2,919.80","2,976.90","2,976.90","2,919.80",,,,,,
6/08/1999,"2,946.60","3,007.00","3,007.00","2,946.60",,,,,,
5/08/1999,"2,957.40","3,018.90","3,018.90","2,957.40",,,,,,
4/08/1999,"2,940.60","3,005.70","3,005.70","2,940.60",,,,,,
